# a0,a1,a2,a3,a4,a5,a6,a7,a8
-2.006418108940124512e-01,-3.852861523628234863e-01,9.045824408531188965e-01,8.329425752162933350e-02,-1.947976648807525635e-01,-1.694441437721252441e-01,-1.406418979167938232e-01,9.098510742187500000e-01,-1.000000000000000000e+00
-7.964740693569183350e-02,-3.902906775474548340e-01,9.267660379409790039e-01,8.083245158195495605e-02,-1.248141750693321228e-01,-1.494473218917846680e-01,-2.091622203588485718e-01,8.035129308700561523e-01,-9.681626558303833008e-01
-8.289341628551483154e-02,-5.114979743957519531e-01,8.954513072967529297e-01,8.526537567377090454e-02,-2.674620598554611206e-02,-2.766169905662536621e-01,-2.546136081218719482e-01,9.003098011016845703e-01,-9.236354827880859375e-01
-1.459059119224548340e-01,-4.078974425792694092e-01,8.934393525123596191e-01,8.477094024419784546e-02,1.162299886345863342e-01,-1.424820423126220703e-01,-2.970538139343261719e-01,7.924835681915283203e-01,-9.759354591369628906e-01
-2.867609262466430664e-01,-5.516670942306518555e-01,8.620960116386413574e-01,2.170768976211547852e-01,2.276372015476226807e-01,-1.390491873025894165e-01,-2.774859070777893066e-01,6.442636251449584961e-01,-1.000000000000000000e+00
-4.293286800384521484e-01,-4.753052294254302979e-01,7.557897567749023438e-01,3.277910351753234863e-01,2.706345021724700928e-01,-2.202235758304595947e-01,-3.801698088645935059e-01,6.825510263442993164e-01,-8.797488808631896973e-01
-3.638206124305725098e-01,-5.207412242889404297e-01,7.820048332214355469e-01,2.710195481777191162e-01,4.203793704509735107e-01,-1.455718278884887695e-01,-3.458553254604339600e-01,6.595287919044494629e-01,-8.443031907081604004e-01
-4.113357961177825928e-01,-6.620817780494689941e-01,7.505313754081726074e-01,4.001637995243072510e-01,4.582697153091430664e-01,-2.703851163387298584e-01,-2.303572446107864380e-01,5.901912450790405273e-01,-9.211723208427429199e-01
-4.722084999084472656e-01,-6.389210820198059082e-01,7.639378309249877930e-01,3.975879251956939697e-01,5.235307812690734863e-01,-3.254238069057464600e-01,-1.457378864288330078e-01,4.927877485752105713e-01,-8.363860845565795898e-01
-4.230654835700988770e-01,-5.839585661888122559e-01,7.584038376808166504e-01,4.476884007453918457e-01,3.974698781967163086e-01,-2.199584692716598511e-01,-2.790737152099609375e-01,3.874101936817169189e-01,-8.133491873741149902e-01
-3.512420654296875000e-01,-7.110831141471862793e-01,8.846333026885986328e-01,5.897706747055053711e-01,4.292549192905426025e-01,-2.255854308605194092e-01,-2.066552340984344482e-01,3.359174132347106934e-01,-8.153698444366455078e-01
-2.263967543840408325e-01,-5.743864774703979492e-01,1.000000000000000000e+00,5.185050964355468750e-01,3.489956259727478027e-01,-2.862860858440399170e-01,-2.242618948221206665e-01,2.801676392555236816e-01,-8.531060218811035156e-01
-1.902056634426116943e-01,-4.956287741661071777e-01,1.000000000000000000e+00,6.128321886062622070e-01,2.086509466171264648e-01,-4.219659566879272461e-01,-1.374469995498657227e-01,2.900912761688232422e-01,-8.296638131141662598e-01
-3.244296014308929443e-01,-5.690346360206604004e-01,1.000000000000000000e+00,7.205867767333984375e-01,3.337459564208984375e-01,-4.218401014804840088e-01,-1.238047331571578979e-01,3.900061547756195068e-01,-8.183764219284057617e-01
-3.193720579147338867e-01,-4.475094079971313477e-01,1.000000000000000000e+00,8.433085680007934570e-01,2.492200732231140137e-01,-4.145274460315704346e-01,-2.106309682130813599e-02,2.733505070209503174e-01,-7.299777865409851074e-01
-4.144800305366516113e-01,-3.550737798213958740e-01,1.000000000000000000e+00,7.512793540954589844e-01,2.412263303995132446e-01,-3.599559068679809570e-01,1.909277215600013733e-02,2.515246570110321045e-01,-6.101678609848022461e-01
-4.087010025978088379e-01,-3.533135950565338135e-01,8.686751723289489746e-01,8.779155015945434570e-01,1.443613022565841675e-01,-3.514524996280670166e-01,1.101630479097366333e-01,1.661606431007385254e-01,-6.019558906555175781e-01
-4.864955246448516846e-01,-2.754051089286804199e-01,8.879775404930114746e-01,9.847082495689392090e-01,2.627286911010742188e-01,-3.068324625492095947e-01,1.777804195880889893e-01,1.809266805648803711e-01,-6.366272568702697754e-01
-4.420601427555084229e-01,-1.529185175895690918e-01,8.629816770553588867e-01,9.290312528610229492e-01,2.292597740888595581e-01,-3.262131810188293457e-01,4.984873533248901367e-02,1.804592311382293701e-01,-6.383329629898071289e-01
-4.155269861221313477e-01,-1.940725147724151611e-01,8.969139456748962402e-01,1.000000000000000000e+00,3.659010529518127441e-01,-3.011295199394226074e-01,-8.737397193908691406e-02,3.212300240993499756e-01,-5.765743255615234375e-01
-4.647378921508789062e-01,-2.999252080917358398e-01,7.899395227432250977e-01,9.003233313560485840e-01,2.295728027820587158e-01,-1.804832667112350464e-01,-7.514350116252899170e-02,3.812178373336791992e-01,-4.781417846679687500e-01
-3.772755861282348633e-01,-1.851435303688049316e-01,9.301159381866455078e-01,8.820444941520690918e-01,3.646734356880187988e-01,-1.134962812066078186e-01,-2.039430439472198486e-01,4.357527792453765869e-01,-4.221267998218536377e-01
-2.555174231529235840e-01,-2.232638895511627197e-01,9.555894136428833008e-01,7.357007265090942383e-01,3.142960071563720703e-01,-2.448231577873229980e-01,-1.973811537027359009e-01,5.309870839118957520e-01,-5.101940035820007324e-01
-2.472851127386093140e-01,-3.120613098144531250e-01,8.417959213256835938e-01,7.389997839927673340e-01,1.880405992269515991e-01,-2.186167687177658081e-01,-3.379799127578735352e-01,4.130015671253204346e-01,-4.951947629451751709e-01
-2.198628932237625122e-01,-4.533652365207672119e-01,8.638089299201965332e-01,8.405505418777465820e-01,2.547354698181152344e-01,-3.292612433433532715e-01,-3.102375268936157227e-01,4.646773338317871094e-01,-6.340253949165344238e-01
-1.132585927844047546e-01,-3.314850330352783203e-01,9.689446091651916504e-01,9.379400014877319336e-01,3.282250165939331055e-01,-2.892316281795501709e-01,-2.566494345664978027e-01,5.565959215164184570e-01,-5.852758884429931641e-01
-1.649405062198638916e-01,-3.686966896057128906e-01,1.000000000000000000e+00,7.930766344070434570e-01,3.878712058067321777e-01,-1.527983695268630981e-01,-1.947809755802154541e-01,7.047694921493530273e-01,-5.290124416351318359e-01
-3.046315908432006836e-01,-2.705937325954437256e-01,9.353889822959899902e-01,7.768937945365905762e-01,3.314987719058990479e-01,-2.222321331501007080e-01,-2.153592705726623535e-01,6.683949232101440430e-01,-4.890108704566955566e-01
-2.106862366199493408e-01,-3.314671516418457031e-01,8.495053052902221680e-01,8.269623517990112305e-01,3.825947940349578857e-01,-1.018927618861198425e-01,-3.605755567550659180e-01,7.743071317672729492e-01,-4.827102124691009521e-01
-1.742956042289733887e-01,-4.540557265281677246e-01,8.292897939682006836e-01,7.451530694961547852e-01,3.088622987270355225e-01,-1.006642282009124756e-01,-2.668387889862060547e-01,8.474414348602294922e-01,-4.554102122783660889e-01
-1.624701470136642456e-01,-4.758639037609100342e-01,9.711027741432189941e-01,7.632108330726623535e-01,2.350522279739379883e-01,-1.816369891166687012e-01,-2.334328889846801758e-01,8.542897105216979980e-01,-6.031008958816528320e-01
-6.345053762197494507e-02,-4.146271944046020508e-01,1.000000000000000000e+00,6.338450312614440918e-01,1.936689913272857666e-01,-5.102230608463287354e-02,-1.246561184525489807e-01,7.899525761604309082e-01,-7.059832215309143066e-01
-7.872415333986282349e-02,-4.578780829906463623e-01,1.000000000000000000e+00,7.737754583358764648e-01,1.525694280862808228e-01,-1.823550611734390259e-01,-5.371913313865661621e-03,6.513375043869018555e-01,-5.701534748077392578e-01
-2.935032546520233154e-02,-3.253713250160217285e-01,9.098979234695434570e-01,6.359853744506835938e-01,1.490324288606643677e-01,-1.971680372953414917e-01,-5.592423304915428162e-02,7.886344194412231445e-01,-4.733783602714538574e-01
1.912428066134452820e-02,-4.265138506889343262e-01,9.801949262619018555e-01,7.040891051292419434e-01,1.265528798103332520e-01,-6.973226368427276611e-02,-1.558308750391006470e-01,7.188357114791870117e-01,-6.044110655784606934e-01
1.077595651149749756e-01,-3.899860382080078125e-01,9.246770143508911133e-01,6.032332181930541992e-01,-1.140278577804565430e-02,-1.697085946798324585e-01,-1.698454767465591431e-01,6.429888010025024414e-01,-6.767163872718811035e-01
2.204324752092361450e-01,-3.854447305202484131e-01,9.934526085853576660e-01,4.639465212821960449e-01,-5.185377970337867737e-02,-1.759577840566635132e-01,-2.639204263687133789e-01,5.290462374687194824e-01,-5.656252503395080566e-01
3.522619605064392090e-01,-5.118027329444885254e-01,9.481582045555114746e-01,6.014322042465209961e-01,-1.769052594900131226e-01,-1.328653693199157715e-01,-1.222540140151977539e-01,6.725133657455444336e-01,-5.742582678794860840e-01
2.510866820812225342e-01,-6.011774539947509766e-01,1.000000000000000000e+00,7.249370813369750977e-01,-1.445413678884506226e-01,-5.301245301961898804e-02,-5.027464032173156738e-02,7.210598587989807129e-01,-4.760751724243164062e-01
3.067086637020111084e-01,-5.909767746925354004e-01,9.210869073867797852e-01,7.981035113334655762e-01,-1.525100022554397583e-01,-1.145749464631080627e-01,4.030924290418624878e-02,7.800739407539367676e-01,-3.448733091354370117e-01
2.063411474227905273e-01,-5.462200045585632324e-01,8.443587422370910645e-01,9.191784262657165527e-01,-2.726601958274841309e-01,-6.772640347480773926e-02,1.276349574327468872e-01,7.365493178367614746e-01,-2.086318880319595337e-01
3.115603625774383545e-01,-6.078345179557800293e-01,6.966210603713989258e-01,8.581755757331848145e-01,-3.382670581340789795e-01,4.926297813653945923e-02,2.677713036537170410e-01,6.076813340187072754e-01,-2.172434329986572266e-01
3.260599672794342041e-01,-7.299610376358032227e-01,6.598703861236572266e-01,8.033003211021423340e-01,-3.274501562118530273e-01,9.762024879455566406e-02,3.288168311119079590e-01,4.987078309059143066e-01,-1.233591213822364807e-01
3.796225786209106445e-01,-6.132385730743408203e-01,6.446712017059326172e-01,9.214672446250915527e-01,-2.177179157733917236e-01,7.914304733276367188e-02,2.931598126888275146e-01,6.285514235496520996e-01,-5.880969762802124023e-02
5.080962181091308594e-01,-5.241461396217346191e-01,6.774604320526123047e-01,8.062230944633483887e-01,-2.802737057209014893e-01,2.197957634925842285e-01,2.389864474534988403e-01,5.065279006958007812e-01,3.456309437751770020e-03
5.782974958419799805e-01,-5.885088443756103516e-01,6.167620420455932617e-01,7.968909740447998047e-01,-4.237370193004608154e-01,3.065926730632781982e-01,1.841130852699279785e-01,6.126568317413330078e-01,9.424543380737304688e-02
6.267181038856506348e-01,-6.410464048385620117e-01,6.216570138931274414e-01,7.803397774696350098e-01,-4.720724523067474365e-01,4.110335707664489746e-01,1.791652143001556396e-01,7.124737501144409180e-01,-2.418902516365051270e-02
5.190255641937255859e-01,-4.978502988815307617e-01,6.479875445365905762e-01,7.832706570625305176e-01,-4.651256203651428223e-01,3.256142139434814453e-01,2.447763979434967041e-01,5.879079103469848633e-01,-2.191910520195960999e-03
5.402562022209167480e-01,-3.735937774181365967e-01,6.558423638343811035e-01,6.743894815444946289e-01,-4.432996511459350586e-01,2.030124962329864502e-01,1.559145450592041016e-01,4.472404718399047852e-01,1.796164084225893021e-03
4.156159758567810059e-01,-3.827754557132720947e-01,7.857258915901184082e-01,7.403178811073303223e-01,-5.700761675834655762e-01,1.202754378318786621e-01,2.080132663249969482e-01,5.656510591506958008e-01,-1.383282542228698730e-01
5.093513131141662598e-01,-3.642312884330749512e-01,7.995532751083374023e-01,8.776618242263793945e-01,-4.957827925682067871e-01,2.253111004829406738e-01,1.642119288444519043e-01,5.819602608680725098e-01,-1.037065535783767700e-01
4.558264911174774170e-01,-3.431568443775177002e-01,7.205498814582824707e-01,7.706745266914367676e-01,-5.335916876792907715e-01,2.970979809761047363e-01,2.890680730342864990e-01,5.692744851112365723e-01,-6.085944548249244690e-02
3.367376327514648438e-01,-2.218177169561386108e-01,7.411311268806457520e-01,8.547760248184204102e-01,-4.452593326568603516e-01,2.240421473979949951e-01,2.978204190731048584e-01,7.074184417724609375e-01,-1.839690804481506348e-01
3.916526138782501221e-01,-8.313849568367004395e-02,6.813042759895324707e-01,9.632104039192199707e-01,-3.151620626449584961e-01,2.981680035591125488e-01,2.172189056873321533e-01,6.576186418533325195e-01,-3.232262730598449707e-01
4.910885691642761230e-01,2.174486219882965088e-02,7.211173772811889648e-01,9.189687371253967285e-01,-4.421187639236450195e-01,3.740852773189544678e-01,2.851767539978027344e-01,7.813993692398071289e-01,-2.540666759014129639e-01
5.896970629692077637e-01,9.553124755620956421e-02,7.603235244750976562e-01,8.970586657524108887e-01,-3.214835822582244873e-01,4.193758368492126465e-01,2.546833455562591553e-01,6.564401388168334961e-01,-3.168552219867706299e-01
6.028150916099548340e-01,2.822186052799224854e-02,6.766941547393798828e-01,9.052767157554626465e-01,-4.205374717712402344e-01,5.094988346099853516e-01,2.499937862157821655e-01,6.785989999771118164e-01,-4.226402342319488525e-01
5.501880049705505371e-01,1.248765736818313599e-03,7.691580057144165039e-01,9.863245487213134766e-01,-5.036442279815673828e-01,5.443525314331054688e-01,1.730307042598724365e-01,8.250731229782104492e-01,-2.870030701160430908e-01
5.691674351692199707e-01,6.091953814029693604e-02,8.595871329307556152e-01,1.000000000000000000e+00,-4.436956048011779785e-01,6.819187402725219727e-01,2.019675374031066895e-01,8.659639358520507812e-01,-1.822224557399749756e-01
6.201347112655639648e-01,1.307993233203887939e-01,7.798377275466918945e-01,9.613800644874572754e-01,-5.495052337646484375e-01,6.836483478546142578e-01,1.886857599020004272e-01,1.000000000000000000e+00,-1.488598585128784180e-01
7.060681581497192383e-01,8.100372552871704102e-02,8.793013095855712891e-01,9.959055781364440918e-01,-4.904075264930725098e-01,6.219775676727294922e-01,2.032772749662399292e-01,1.000000000000000000e+00,-1.221314519643783569e-01
8.306262493133544922e-01,2.004855275154113770e-01,1.000000000000000000e+00,1.000000000000000000e+00,-3.488332927227020264e-01,7.217209935188293457e-01,1.345269083976745605e-01,9.782307147979736328e-01,-2.006137222051620483e-01
6.818853616714477539e-01,1.069001555442810059e-01,8.512181639671325684e-01,1.000000000000000000e+00,-3.711729943752288818e-01,6.654934287071228027e-01,2.130431830883026123e-01,1.000000000000000000e+00,-5.802385509014129639e-02
7.244894504547119141e-01,9.535884112119674683e-02,7.927974462509155273e-01,9.166954755783081055e-01,-4.572952091693878174e-01,6.382502317428588867e-01,3.605790734291076660e-01,8.502560853958129883e-01,-1.488620936870574951e-01
6.310073137283325195e-01,1.604946851730346680e-01,7.485428452491760254e-01,9.038737416267395020e-01,-5.627079606056213379e-01,6.097493171691894531e-01,2.415390163660049438e-01,8.601690530776977539e-01,-2.694805860519409180e-01
7.181597948074340820e-01,1.804752051830291748e-01,8.157331943511962891e-01,8.794286847114562988e-01,-5.982605814933776855e-01,4.892119765281677246e-01,2.486957013607025146e-01,8.645197153091430664e-01,-2.790499627590179443e-01
7.903153300285339355e-01,2.802265286445617676e-01,8.909701108932495117e-01,7.725884318351745605e-01,-5.616427063941955566e-01,3.633089065551757812e-01,3.070823848247528076e-01,8.290714621543884277e-01,-3.893002867698669434e-01
8.989306092262268066e-01,3.144290447235107422e-01,8.473876118659973145e-01,6.318066120147705078e-01,-5.504496097564697266e-01,4.902766644954681396e-01,3.359963297843933105e-01,9.705666303634643555e-01,-4.983649551868438721e-01
9.194221496582031250e-01,4.038665592670440674e-01,8.550498485565185547e-01,5.091265439987182617e-01,-5.255838036537170410e-01,5.237980484962463379e-01,4.046091139316558838e-01,1.000000000000000000e+00,-4.171331524848937988e-01
9.684554934501647949e-01,3.186099231243133545e-01,8.263205885887145996e-01,5.919655561447143555e-01,-3.895556926727294922e-01,3.974821567535400391e-01,4.152701199054718018e-01,9.437566995620727539e-01,-4.995149970054626465e-01
9.701986908912658691e-01,3.504367172718048096e-01,6.792522668838500977e-01,6.760275363922119141e-01,-2.935910522937774658e-01,5.371354222297668457e-01,3.194632530212402344e-01,9.721224904060363770e-01,-5.215274095535278320e-01
9.206470251083374023e-01,3.701267540454864502e-01,7.639672160148620605e-01,5.329433679580688477e-01,-1.527710258960723877e-01,6.300998926162719727e-01,3.948093652725219727e-01,1.000000000000000000e+00,-5.548092126846313477e-01
9.961332082748413086e-01,3.361578285694122314e-01,8.835792541503906250e-01,4.361100792884826660e-01,-2.150667905807495117e-01,6.455011367797851562e-01,3.405726850032806396e-01,9.772711992263793945e-01,-5.570824146270751953e-01
